transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00831,2026-01-20T18:14:13Z,1075.05,fuel,AE,True,False
txn_0000326,card_00148,2026-01-04T18:50:51Z,93.85,online_retail,IN,False,False
txn_0000327,card_00718,2026-01-25T00:51:41Z,149.96,online_retail,SG,False,False
txn_0000328,card_00729,2026-01-26T07:00:22Z,3.8,utilities,US,True,False
txn_0000329,card_00707,2026-01-06T17:29:44Z,442.54,online_retail,US,True,False
txn_0000330,card_00310,2026-01-17T12:34:06Z,84.3,fuel,AE,True,False
txn_0000331,card_00628,2026-01-17T01:33:41Z,19.7,electronics,IN,True,False
txn_0000332,card_00289,2026-01-25T07:53:28Z,41.95,fuel,DE,True,False
txn_0000333,card_00626,2026-01-22T20:01:30Z,345.94,travel,SG,False,False
txn_0000334,card_00146,2026-01-16T13:16:00Z,35.73,restaurant,AE,False,False
txn_0000335,card_00087,2026-01-23T05:25:50Z,121.78,pharmacy,IN,False,False
txn_0000336,card_00111,2026-01-09T11:25:56Z,67.34,restaurant,SG,False,False
txn_0000337,card_00235,2026-01-03T03:25:50Z,13.89,restaurant,SG,True,False
txn_0000338,card_00473,2026-01-12T11:15:56Z,160.34,utilities,GB,True,False
txn_0000339,card_00421,2026-01-24T18:50:27Z,29.19,travel,GB,False,False
txn_0000340,card_00256,2026-01-15T05:12:40Z,103.18,pharmacy,AE,True,False
txn_0000341,card_00445,2026-01-26T02:05:01Z,26.75,utilities,DE,True,False
txn_0000342,card_00302,2026-01-22T18:18:29Z,9.16,entertainment,IN,False,False
txn_0000343,card_00361,2026-01-25T01:13:59Z,24.69,restaurant,DE,False,False
txn_0000344,card_00228,2026-01-07T23:21:13Z,99.01,utilities,DE,True,False
txn_0000345,card_00038,2026-01-27T08:14:27Z,30.79,grocery,DE,False,False
txn_0000346,card_00766,2026-01-27T20:21:54Z,552.5,restaurant,DE,True,False
txn_0000347,card_00843,2026-01-29T15:48:21Z,29.8,fuel,GB,True,False
txn_0000348,card_00091,2026-01-19T17:14:44Z,14.43,grocery,GB,True,False
txn_0000349,card_00231,2026-01-30T05:05:56Z,8.76,electronics,US,False,False
txn_0000350,card_00484,2026-01-27T04:39:58Z,583.95,entertainment,AE,True,False
txn_0000351,card_00065,2026-01-12T17:25:16Z,63.08,fuel,GB,True,False
txn_0000352,card_00563,2026-01-10T03:09:11Z,36.72,utilities,AE,True,False
txn_0000353,card_00120,2026-01-09T19:43:09Z,8.03,grocery,AE,True,False
txn_0000354,card_00621,2026-01-10T15:31:47Z,52.82,online_retail,GB,False,False
txn_0000355,card_00520,2026-01-04T20:27:16Z,32.4,pharmacy,DE,True,False
txn_0000356,card_00330,2026-01-14T03:57:25Z,1274.39,fuel,SG,True,False
txn_0000357,card_00731,2026-01-20T13:17:43Z,97.66,online_retail,US,True,False
txn_0000358,card_00816,2026-01-05T21:50:07Z,129.53,pharmacy,GB,True,False
txn_0000359,card_00617,2026-01-10T22:40:44Z,27.95,utilities,DE,False,False
txn_0000360,card_00782,2026-01-28T11:14:53Z,48.24,pharmacy,IN,True,False
txn_0000361,card_00020,2026-01-28T10:19:33Z,61.8,electronics,SG,True,False
txn_0000362,card_00755,2026-01-23T19:47:01Z,78.81,online_retail,US,True,False
txn_0000363,card_00280,2026-01-11T17:53:00Z,222.13,fuel,GB,True,False
txn_0000364,card_00741,2026-01-08T07:35:15Z,444.49,entertainment,SG,False,False
txn_0000365,card_00546,2026-01-03T06:41:23Z,95.97,electronics,DE,False,False
txn_0000366,card_00408,2026-01-01T06:31:29Z,193.55,utilities,AE,False,False
txn_0000367,card_00329,2026-01-21T04:11:22Z,10.99,electronics,SG,True,False
txn_0000368,card_00466,2026-01-03T02:22:01Z,262.89,electronics,US,False,False
txn_0000369,card_00289,2026-01-29T01:33:11Z,78.81,fuel,AE,True,False
txn_0000370,card_00460,2026-01-23T16:29:19Z,43.43,pharmacy,DE,False,False
txn_0000371,card_00500,2026-01-11T00:31:30Z,62.5,travel,SG,True,False
txn_0000372,card_00814,2026-01-05T18:59:17Z,173.7,atm_withdrawal,GB,False,False
txn_0000373,card_00723,2026-01-07T17:58:16Z,24.81,fuel,US,True,False
txn_0000374,card_00423,2026-01-28T13:10:31Z,7.6,online_retail,DE,False,False
txn_0000375,card_00614,2026-01-05T16:21:38Z,243.61,electronics,AE,False,False
txn_0000376,card_00839,2026-01-25T23:09:39Z,15.35,pharmacy,SG,True,False
txn_0000377,card_00292,2026-01-19T20:36:28Z,311.57,fuel,US,True,False
txn_0000378,card_00590,2026-01-08T23:31:23Z,186.17,restaurant,IN,False,False
txn_0000379,card_00677,2026-01-13T22:15:42Z,174.85,pharmacy,SG,True,False
txn_0000380,card_00719,2026-01-19T17:11:04Z,368.64,travel,SG,True,False
txn_0000381,card_00728,2026-01-25T18:51:47Z,751.01,grocery,US,False,False
txn_0000382,card_00754,2026-01-12T07:31:39Z,21.51,pharmacy,SG,False,False
txn_0000383,card_00790,2026-01-01T16:14:25Z,45.94,travel,SG,True,False
txn_0000384,card_00394,2026-01-05T10:02:16Z,85.09,online_retail,SG,True,False
txn_0000385,card_00736,2026-01-25T01:33:19Z,286.42,grocery,US,False,False
txn_0000386,card_00022,2026-01-30T12:26:11Z,125.63,grocery,SG,False,False
txn_0000387,card_00145,2026-01-07T23:10:28Z,277.64,grocery,GB,True,False
txn_0000388,card_00315,2026-01-17T22:39:39Z,82.35,pharmacy,GB,True,False
txn_0000389,card_00459,2026-01-09T06:55:38Z,223.18,utilities,GB,False,False
txn_0000390,card_00022,2026-01-07T00:58:23Z,58.83,utilities,IN,False,False
txn_0000391,card_00720,2026-01-20T23:59:27Z,87.09,fuel,SG,True,False
txn_0000392,card_00198,2026-01-11T19:14:04Z,8.7,entertainment,IN,False,False
txn_0000393,card_00285,2026-01-19T10:01:41Z,102.72,restaurant,DE,True,False
txn_0000394,card_00462,2026-01-28T23:38:32Z,22.09,electronics,DE,True,False
txn_0000395,card_00247,2026-01-28T14:53:53Z,70.36,online_retail,SG,False,False
txn_0000396,card_00334,2026-01-03T09:51:09Z,167.78,atm_withdrawal,DE,True,False
txn_0000397,card_00353,2026-01-24T08:43:33Z,58.95,travel,DE,True,False
txn_0000398,card_00119,2026-01-20T14:43:41Z,54.14,grocery,SG,False,False
txn_0000399,card_00712,2026-01-05T09:25:17Z,41.81,online_retail,SG,False,False
txn_0000400,card_00206,2026-01-28T07:49:15Z,250.77,atm_withdrawal,DE,True,False
txn_0000401,card_00786,2026-01-20T15:07:56Z,52.26,travel,IN,True,False
txn_0000402,card_00535,2026-01-01T19:07:30Z,81.4,utilities,AE,False,False
txn_0000403,card_00672,2026-01-03T17:38:58Z,112.19,utilities,IN,True,False
txn_0000404,card_00721,2026-01-18T08:04:31Z,343.03,atm_withdrawal,DE,True,False
txn_0000405,card_00864,2026-01-15T15:24:04Z,47.29,pharmacy,SG,False,False
txn_0000406,card_00394,2026-01-06T09:04:23Z,168.13,online_retail,GB,False,False
txn_0000407,card_00459,2026-01-11T06:53:14Z,146.88,travel,IN,False,False
txn_0000408,card_00572,2026-01-11T14:50:55Z,78.04,grocery,DE,True,False
txn_0000409,card_00102,2026-01-06T06:02:31Z,25.12,online_retail,IN,False,False
txn_0000410,card_00340,2026-01-23T20:15:56Z,25.64,fuel,GB,False,False
txn_0000411,card_00039,2026-01-15T01:29:13Z,193.17,pharmacy,SG,False,False
txn_0000412,card_00137,2026-01-21T00:18:45Z,131.03,fuel,IN,False,False
txn_0000413,card_00074,2026-01-26T02:32:42Z,98.16,fuel,IN,False,False
txn_0000414,card_00043,2026-01-06T07:08:02Z,220.99,fuel,SG,True,False
txn_0000415,card_00461,2026-01-14T10:54:20Z,189.95,entertainment,US,False,False
txn_0000416,card_00295,2026-01-22T12:32:07Z,159.75,entertainment,AE,True,False
txn_0000417,card_00119,2026-01-30T17:29:45Z,107.05,fuel,DE,True,False
txn_0000418,card_00521,2026-01-08T10:08:05Z,110.77,atm_withdrawal,IN,True,False
txn_0000419,card_00703,2026-01-15T21:16:11Z,43.53,atm_withdrawal,DE,False,False
txn_0000420,card_00450,2026-01-19T04:06:58Z,196.63,fuel,SG,True,False
txn_0000421,card_00252,2026-01-18T23:17:11Z,61.14,grocery,DE,True,False
txn_0000422,card_00225,2026-01-03T22:31:56Z,214.81,online_retail,GB,False,False
txn_0000423,card_00422,2026-01-17T20:49:11Z,91.5,electronics,US,False,False
txn_0000424,card_00697,2026-01-13T22:32:17Z,157.98,grocery,GB,True,False
txn_0000425,card_00412,2026-01-28T11:54:19Z,38.37,online_retail,SG,True,False
txn_0000426,card_00345,2026-01-07T06:02:06Z,737.32,restaurant,SG,True,False
txn_0000427,card_00822,2026-01-15T19:30:00Z,91.26,atm_withdrawal,IN,True,False
txn_0000428,card_00103,2026-01-14T16:20:20Z,37.19,travel,IN,True,False
txn_0000429,card_00846,2026-01-02T21:34:24Z,251.45,entertainment,GB,False,False
txn_0000430,card_00636,2026-01-04T19:52:50Z,130.38,utilities,US,True,False
txn_0000431,card_00079,2026-01-11T08:16:52Z,106.62,online_retail,GB,False,False
txn_0000432,card_00228,2026-01-17T16:49:56Z,27.02,fuel,US,True,False
txn_0000433,card_00729,2026-01-19T18:29:13Z,70.78,restaurant,IN,True,False
txn_0000434,card_00659,2026-01-23T06:42:55Z,183.7,pharmacy,US,False,False
txn_0000435,card_00466,2026-01-24T06:22:29Z,208.66,entertainment,IN,False,False
txn_0000436,card_00349,2026-01-11T03:19:09Z,131.52,online_retail,GB,True,False
txn_0000437,card_00751,2026-01-27T08:27:26Z,35.61,restaurant,AE,False,False
txn_0000438,card_00703,2026-01-28T17:49:07Z,213.16,utilities,DE,True,False
txn_0000439,card_00108,2026-01-11T01:52:12Z,98.35,travel,US,False,False
txn_0000440,card_00299,2026-01-21T03:04:38Z,354.59,utilities,GB,False,False
txn_0000441,card_00065,2026-01-17T21:07:06Z,63.65,restaurant,DE,True,False
txn_0000442,card_00272,2026-01-04T00:14:59Z,73.17,online_retail,US,True,False
txn_0000443,card_00036,2026-01-22T09:19:47Z,55.78,grocery,SG,False,False
txn_0000444,card_00796,2026-01-21T18:44:31Z,20.09,atm_withdrawal,DE,False,False
txn_0000445,card_00440,2026-01-07T11:42:21Z,21.33,utilities,AE,False,False
txn_0000446,card_00472,2026-01-18T11:37:19Z,42.9,pharmacy,US,True,False
txn_0000447,card_00294,2026-01-05T12:01:48Z,134.5,atm_withdrawal,DE,True,False
txn_0000448,card_00262,2026-01-23T03:17:46Z,34.89,pharmacy,DE,True,False
txn_0000449,card_00127,2026-01-30T23:29:56Z,45.57,restaurant,SG,True,False
txn_0000450,card_00881,2026-01-29T13:23:49Z,38.58,travel,AE,True,False
txn_0000451,card_00519,2026-01-12T10:14:06Z,49.72,pharmacy,AE,False,False
txn_0000452,card_00859,2026-01-01T18:39:00Z,25.91,grocery,AE,True,False
txn_0000453,card_00411,2026-01-05T11:04:00Z,17.02,pharmacy,AE,False,False
txn_0000454,card_00110,2026-01-16T16:13:07Z,51.19,online_retail,SG,False,False
txn_0000455,card_00185,2026-01-26T04:10:02Z,175.58,restaurant,GB,False,False
txn_0000456,card_00559,2026-01-24T10:04:41Z,103.07,online_retail,IN,True,False
txn_0000457,card_00179,2026-01-27T22:52:59Z,149.68,grocery,DE,True,True
txn_0000458,card_00003,2026-01-03T06:02:25Z,163.28,fuel,DE,True,False
txn_0000459,card_00093,2026-01-02T07:48:56Z,28.32,grocery,US,False,False
txn_0000460,card_00420,2026-01-12T14:55:14Z,53.41,electronics,DE,True,False
txn_0000461,card_00537,2026-01-30T12:26:35Z,169.62,pharmacy,IN,False,False
txn_0000462,card_00460,2026-01-18T04:12:04Z,98.77,electronics,IN,False,False
txn_0000463,card_00139,2026-01-24T16:35:23Z,31.98,pharmacy,US,True,False
txn_0000464,card_00785,2026-01-29T21:56:25Z,179.66,restaurant,SG,True,False
txn_0000465,card_00315,2026-01-12T20:01:30Z,69.74,online_retail,SG,False,False
txn_0000466,card_00527,2026-01-01T04:47:04Z,189.7,grocery,IN,False,False
txn_0000467,card_00091,2026-01-28T16:27:48Z,49.5,utilities,IN,False,False
txn_0000468,card_00843,2026-01-28T15:40:54Z,35.54,electronics,SG,True,False
txn_0000469,card_00085,2026-01-19T13:00:19Z,70.54,fuel,DE,True,False
txn_0000470,card_00715,2026-01-18T07:52:37Z,376.8,grocery,SG,False,False
txn_0000471,card_00206,2026-01-23T10:46:42Z,14.29,online_retail,US,False,False
txn_0000472,card_00289,2026-01-04T15:10:02Z,113.59,online_retail,GB,False,False
txn_0000473,card_00693,2026-01-07T20:17:19Z,5.23,utilities,US,False,False
txn_0000474,card_00447,2026-01-23T07:48:33Z,35.58,restaurant,SG,True,False
txn_0000475,card_00661,2026-01-04T22:33:56Z,196.57,fuel,US,False,False
txn_0000476,card_00271,2026-01-02T11:03:29Z,53.27,restaurant,AE,True,False
txn_0000477,card_00068,2026-01-08T02:31:00Z,112.12,atm_withdrawal,US,True,False
txn_0000478,card_00076,2026-01-12T04:07:33Z,377.81,fuel,AE,True,False
txn_0000479,card_00104,2026-01-05T21:34:02Z,59.25,entertainment,US,False,False
txn_0000480,card_00496,2026-01-21T09:23:37Z,78.91,pharmacy,GB,False,False
txn_0000481,card_00643,2026-01-25T00:49:00Z,31.6,travel,IN,False,False
txn_0000482,card_00712,2026-01-09T15:53:22Z,34.09,entertainment,US,False,True
txn_0000483,card_00843,2026-01-01T07:36:28Z,329.96,pharmacy,DE,True,False
txn_0000484,card_00541,2026-01-27T15:07:17Z,548.77,grocery,IN,True,False
txn_0000485,card_00604,2026-01-03T14:23:21Z,91.23,grocery,IN,True,False
txn_0000486,card_00747,2026-01-16T14:30:03Z,207.41,pharmacy,SG,True,False
txn_0000487,card_00789,2026-01-14T15:01:07Z,41.62,atm_withdrawal,GB,False,False
txn_0000488,card_00311,2026-01-24T00:16:28Z,12.05,atm_withdrawal,DE,False,False
txn_0000489,card_00231,2026-01-15T22:42:56Z,23.85,entertainment,DE,True,False
txn_0000490,card_00312,2026-01-24T12:55:18Z,41.95,entertainment,GB,False,False
txn_0000491,card_00424,2026-01-05T09:03:21Z,396.21,utilities,SG,True,False
txn_0000492,card_00353,2026-01-22T07:58:10Z,68.71,entertainment,AE,True,False
txn_0000493,card_00758,2026-01-14T06:52:12Z,81.6,electronics,IN,False,False
txn_0000494,card_00284,2026-01-16T06:50:25Z,45.45,pharmacy,DE,True,False
txn_0000495,card_00422,2026-01-13T19:27:34Z,60.48,entertainment,DE,True,False
txn_0000496,card_00064,2026-01-23T00:24:54Z,21.44,entertainment,GB,True,False
txn_0000497,card_00635,2026-01-07T03:28:29Z,210.85,utilities,SG,False,True
txn_0000498,card_00646,2026-01-05T05:33:49Z,9.82,utilities,IN,True,False
txn_0000499,card_00137,2026-01-26T00:06:24Z,55.69,travel,SG,False,False
