transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00405,2026-01-03T12:37:07Z,28.8,restaurant,IN,False,False
txn_0000326,card_00627,2026-01-09T06:23:38Z,35.01,travel,AE,True,False
txn_0000327,card_00301,2026-01-05T00:59:48Z,20.97,electronics,AE,True,False
txn_0000328,card_00359,2026-01-02T07:56:42Z,11.3,atm_withdrawal,GB,True,False
txn_0000329,card_00503,2026-01-13T01:33:39Z,14.99,atm_withdrawal,DE,True,False
txn_0000330,card_00051,2026-01-20T23:29:56Z,682.96,atm_withdrawal,SG,False,False
txn_0000331,card_00860,2026-01-21T10:02:14Z,353.63,grocery,AE,True,False
txn_0000332,card_00339,2026-01-07T15:41:57Z,61.41,restaurant,DE,False,False
txn_0000333,card_00107,2026-01-23T05:59:45Z,99.15,entertainment,DE,False,False
txn_0000334,card_00699,2026-01-06T09:25:49Z,234.51,online_retail,AE,True,False
txn_0000335,card_00300,2026-01-24T12:38:31Z,127.03,fuel,AE,True,False
txn_0000336,card_00119,2026-01-03T20:46:35Z,377.18,electronics,US,False,False
txn_0000337,card_00227,2026-01-03T04:24:30Z,25.75,pharmacy,SG,False,False
txn_0000338,card_00849,2026-01-06T16:25:27Z,188.86,entertainment,SG,True,False
txn_0000339,card_00350,2026-01-24T20:38:32Z,441.28,utilities,US,False,False
txn_0000340,card_00488,2026-01-27T20:51:32Z,63.77,atm_withdrawal,US,False,False
txn_0000341,card_00003,2026-01-16T13:50:54Z,86.51,electronics,IN,False,False
txn_0000342,card_00729,2026-01-27T01:23:59Z,97.57,utilities,DE,True,False
txn_0000343,card_00793,2026-01-25T23:07:33Z,309.85,atm_withdrawal,SG,True,False
txn_0000344,card_00262,2026-01-08T08:54:32Z,138.28,restaurant,GB,True,False
txn_0000345,card_00136,2026-01-09T15:00:27Z,41.91,fuel,AE,False,False
txn_0000346,card_00052,2026-01-20T02:07:15Z,35.8,fuel,DE,True,False
txn_0000347,card_00620,2026-01-08T14:31:41Z,54.08,utilities,US,False,False
txn_0000348,card_00775,2026-01-13T15:43:39Z,206.93,online_retail,GB,True,False
txn_0000349,card_00367,2026-01-11T11:29:24Z,44.6,online_retail,IN,True,False
txn_0000350,card_00331,2026-01-26T03:38:13Z,93.42,restaurant,GB,True,False
txn_0000351,card_00337,2026-01-21T23:12:38Z,44.75,utilities,US,True,False
txn_0000352,card_00064,2026-01-08T06:00:33Z,102.26,atm_withdrawal,US,False,False
txn_0000353,card_00485,2026-01-06T19:16:53Z,64.81,utilities,SG,True,False
txn_0000354,card_00305,2026-01-01T21:31:50Z,8.76,electronics,GB,False,False
txn_0000355,card_00348,2026-01-19T22:38:45Z,249.39,atm_withdrawal,SG,False,False
txn_0000356,card_00300,2026-01-24T19:48:44Z,381.76,travel,DE,False,False
txn_0000357,card_00615,2026-01-23T05:37:22Z,125.28,restaurant,SG,True,False
txn_0000358,card_00023,2026-01-21T16:47:58Z,39.82,online_retail,SG,True,False
txn_0000359,card_00208,2026-01-28T23:53:55Z,73.31,grocery,DE,False,False
txn_0000360,card_00886,2026-01-19T21:46:09Z,36.72,online_retail,US,True,False
txn_0000361,card_00681,2026-01-06T05:35:45Z,45.11,electronics,IN,True,False
txn_0000362,card_00779,2026-01-15T16:07:03Z,53.72,fuel,DE,False,False
txn_0000363,card_00682,2026-01-25T17:35:53Z,93.84,fuel,SG,False,False
txn_0000364,card_00340,2026-01-26T18:53:48Z,274.84,pharmacy,DE,False,False
txn_0000365,card_00190,2026-01-12T07:17:28Z,15.77,entertainment,US,False,False
txn_0000366,card_00499,2026-01-25T06:00:57Z,135.89,electronics,IN,False,False
txn_0000367,card_00647,2026-01-19T08:42:34Z,152.33,atm_withdrawal,US,False,False
txn_0000368,card_00507,2026-01-19T01:53:24Z,257.29,fuel,US,False,False
txn_0000369,card_00103,2026-01-19T11:37:07Z,97.54,online_retail,US,True,False
txn_0000370,card_00137,2026-01-19T05:23:07Z,158.08,electronics,AE,True,False
txn_0000371,card_00853,2026-01-12T06:23:01Z,165.35,entertainment,DE,False,False
txn_0000372,card_00839,2026-01-25T14:58:43Z,27.34,entertainment,SG,False,False
txn_0000373,card_00351,2026-01-17T20:19:06Z,7.59,utilities,GB,True,False
txn_0000374,card_00742,2026-01-08T06:25:12Z,232.69,travel,AE,True,False
txn_0000375,card_00342,2026-01-25T02:09:58Z,238.29,grocery,AE,False,False
txn_0000376,card_00112,2026-01-24T02:16:11Z,93.53,electronics,IN,True,False
txn_0000377,card_00897,2026-01-02T20:59:13Z,1124.68,electronics,US,False,True
txn_0000378,card_00421,2026-01-15T14:32:13Z,36.57,electronics,DE,False,False
txn_0000379,card_00715,2026-01-13T13:19:32Z,123.44,travel,SG,True,False
txn_0000380,card_00461,2026-01-01T07:09:11Z,444.49,electronics,IN,True,False
txn_0000381,card_00858,2026-01-27T21:35:22Z,72.83,travel,AE,False,False
txn_0000382,card_00696,2026-01-16T08:28:32Z,1147.45,pharmacy,IN,True,False
txn_0000383,card_00161,2026-01-19T14:33:58Z,135.53,utilities,US,True,False
txn_0000384,card_00817,2026-01-21T18:42:33Z,176.75,grocery,AE,True,False
txn_0000385,card_00182,2026-01-02T11:00:35Z,71.88,entertainment,AE,False,False
txn_0000386,card_00547,2026-01-23T07:27:41Z,217.45,entertainment,DE,False,False
txn_0000387,card_00001,2026-01-18T19:49:26Z,81.74,electronics,GB,False,False
txn_0000388,card_00867,2026-01-10T15:02:18Z,322.61,electronics,US,True,False
txn_0000389,card_00261,2026-01-24T15:08:03Z,85.21,restaurant,GB,True,False
txn_0000390,card_00860,2026-01-26T01:31:14Z,241.11,fuel,AE,False,False
txn_0000391,card_00552,2026-01-08T00:09:46Z,1655.35,grocery,GB,True,False
txn_0000392,card_00522,2026-01-21T16:13:45Z,227.34,grocery,SG,True,False
txn_0000393,card_00670,2026-01-16T05:51:23Z,161.68,online_retail,DE,True,False
txn_0000394,card_00491,2026-01-17T18:28:40Z,76.41,pharmacy,AE,True,False
txn_0000395,card_00839,2026-01-18T14:53:56Z,19.8,utilities,SG,False,False
txn_0000396,card_00134,2026-01-27T12:23:56Z,541.45,utilities,DE,False,False
txn_0000397,card_00150,2026-01-17T01:24:05Z,241.3,online_retail,DE,False,False
txn_0000398,card_00604,2026-01-28T09:09:06Z,286.56,atm_withdrawal,US,False,False
txn_0000399,card_00401,2026-01-10T04:53:46Z,237.23,entertainment,DE,True,False
txn_0000400,card_00625,2026-01-23T17:54:40Z,31.76,restaurant,SG,True,False
txn_0000401,card_00278,2026-01-28T11:30:21Z,138.61,atm_withdrawal,AE,True,False
txn_0000402,card_00533,2026-01-17T14:16:51Z,45.68,travel,GB,True,False
txn_0000403,card_00585,2026-01-11T00:24:57Z,137.76,fuel,DE,True,False
txn_0000404,card_00169,2026-01-02T22:28:34Z,46.43,utilities,DE,True,False
txn_0000405,card_00556,2026-01-02T23:32:06Z,39.8,pharmacy,IN,False,False
txn_0000406,card_00495,2026-01-06T13:47:43Z,209.04,utilities,US,False,False
txn_0000407,card_00650,2026-01-22T17:54:32Z,145.18,electronics,DE,True,False
txn_0000408,card_00299,2026-01-03T13:22:01Z,233.6,grocery,AE,True,False
txn_0000409,card_00726,2026-01-13T17:01:28Z,80.8,entertainment,DE,False,False
txn_0000410,card_00413,2026-01-09T02:42:13Z,26.8,atm_withdrawal,IN,True,False
txn_0000411,card_00280,2026-01-01T03:54:00Z,39.35,utilities,GB,False,False
txn_0000412,card_00344,2026-01-25T15:03:59Z,145.62,grocery,GB,True,False
txn_0000413,card_00576,2026-01-04T08:02:44Z,35.28,grocery,GB,False,False
txn_0000414,card_00845,2026-01-19T17:23:04Z,27.82,grocery,AE,False,False
txn_0000415,card_00492,2026-01-26T10:19:26Z,142.74,grocery,SG,False,False
txn_0000416,card_00009,2026-01-15T04:34:47Z,231.9,restaurant,GB,True,False
txn_0000417,card_00056,2026-01-07T01:04:01Z,83.27,travel,SG,True,False
txn_0000418,card_00795,2026-01-02T01:22:15Z,97.8,travel,IN,True,False
txn_0000419,card_00347,2026-01-05T05:42:04Z,395.13,online_retail,SG,True,False
txn_0000420,card_00169,2026-01-04T06:12:10Z,93.05,travel,US,True,False
txn_0000421,card_00648,2026-01-13T10:12:58Z,181.67,pharmacy,SG,True,False
txn_0000422,card_00637,2026-01-17T12:12:19Z,155.74,restaurant,SG,False,False
txn_0000423,card_00533,2026-01-01T13:21:55Z,109.35,travel,US,True,False
txn_0000424,card_00069,2026-01-23T16:19:38Z,20.73,entertainment,SG,False,False
txn_0000425,card_00785,2026-01-06T04:08:05Z,29.67,pharmacy,IN,True,False
txn_0000426,card_00310,2026-01-11T19:22:51Z,201.85,grocery,IN,False,False
txn_0000427,card_00558,2026-01-25T04:01:43Z,193.4,atm_withdrawal,GB,False,False
txn_0000428,card_00108,2026-01-03T19:13:50Z,67.37,grocery,DE,True,False
txn_0000429,card_00170,2026-01-26T19:05:49Z,33.6,online_retail,SG,True,False
txn_0000430,card_00410,2026-01-02T22:01:15Z,39.71,entertainment,AE,True,False
txn_0000431,card_00876,2026-01-11T20:41:09Z,28.07,travel,AE,True,False
txn_0000432,card_00668,2026-01-08T04:01:11Z,47.12,atm_withdrawal,GB,True,False
txn_0000433,card_00756,2026-01-27T12:19:07Z,312.24,travel,AE,True,False
txn_0000434,card_00462,2026-01-07T12:31:32Z,43.16,entertainment,IN,True,False
txn_0000435,card_00792,2026-01-13T10:02:22Z,98.14,atm_withdrawal,DE,False,False
txn_0000436,card_00348,2026-01-05T19:37:24Z,148.81,atm_withdrawal,AE,True,False
txn_0000437,card_00640,2026-01-12T16:47:37Z,76.51,fuel,GB,True,False
txn_0000438,card_00460,2026-01-26T10:51:59Z,3.45,travel,US,False,False
txn_0000439,card_00205,2026-01-13T15:56:39Z,39.09,fuel,GB,False,False
txn_0000440,card_00199,2026-01-25T18:15:30Z,52.92,utilities,SG,False,False
txn_0000441,card_00519,2026-01-13T12:51:23Z,107.01,atm_withdrawal,US,True,False
txn_0000442,card_00859,2026-01-20T19:49:34Z,48.63,travel,IN,False,False
txn_0000443,card_00030,2026-01-06T08:46:02Z,30.7,electronics,GB,False,False
txn_0000444,card_00834,2026-01-08T07:48:37Z,5.94,fuel,DE,False,False
txn_0000445,card_00501,2026-01-26T22:25:19Z,643.99,online_retail,SG,True,True
txn_0000446,card_00592,2026-01-20T07:01:23Z,42.47,travel,IN,True,False
txn_0000447,card_00895,2026-01-11T07:02:55Z,314.79,grocery,GB,False,False
txn_0000448,card_00413,2026-01-30T07:46:06Z,18.98,electronics,US,True,False
txn_0000449,card_00271,2026-01-28T05:32:13Z,116.05,utilities,SG,True,False
txn_0000450,card_00093,2026-01-24T21:13:02Z,117.54,electronics,DE,True,False
txn_0000451,card_00248,2026-01-23T11:39:32Z,91.56,grocery,AE,False,False
txn_0000452,card_00171,2026-01-10T05:04:51Z,138.73,entertainment,US,False,False
txn_0000453,card_00240,2026-01-20T09:54:54Z,79.15,entertainment,GB,True,False
txn_0000454,card_00493,2026-01-16T18:19:41Z,112.23,atm_withdrawal,DE,False,False
txn_0000455,card_00450,2026-01-22T06:22:32Z,33.31,atm_withdrawal,DE,False,False
txn_0000456,card_00821,2026-01-27T07:25:11Z,26.6,restaurant,IN,True,False
txn_0000457,card_00563,2026-01-23T22:29:41Z,11.9,travel,IN,True,False
txn_0000458,card_00094,2026-01-21T05:18:24Z,38.1,electronics,GB,True,False
txn_0000459,card_00348,2026-01-19T06:03:32Z,42.73,electronics,DE,False,False
txn_0000460,card_00730,2026-01-21T15:38:06Z,302.16,grocery,GB,True,False
txn_0000461,card_00852,2026-01-24T07:19:44Z,133.8,electronics,DE,True,False
txn_0000462,card_00285,2026-01-26T20:14:57Z,178.65,online_retail,SG,False,False
txn_0000463,card_00346,2026-01-27T07:37:17Z,71.69,atm_withdrawal,US,True,False
txn_0000464,card_00859,2026-01-21T10:09:32Z,263.9,pharmacy,SG,True,False
txn_0000465,card_00288,2026-01-12T00:53:36Z,1035.67,grocery,IN,True,False
txn_0000466,card_00038,2026-01-19T12:08:09Z,46.33,electronics,DE,True,False
txn_0000467,card_00147,2026-01-25T13:46:50Z,253.26,restaurant,IN,False,False
txn_0000468,card_00100,2026-01-11T15:54:23Z,17.41,utilities,AE,True,False
txn_0000469,card_00097,2026-01-02T16:03:05Z,280.01,restaurant,US,True,False
txn_0000470,card_00335,2026-01-20T19:23:34Z,44.45,online_retail,IN,False,False
txn_0000471,card_00263,2026-01-24T07:28:58Z,184.45,travel,US,False,False
txn_0000472,card_00665,2026-01-07T05:22:01Z,53.77,entertainment,GB,True,False
txn_0000473,card_00610,2026-01-02T19:08:51Z,44.02,entertainment,SG,False,False
txn_0000474,card_00865,2026-01-03T20:43:01Z,82.99,atm_withdrawal,AE,False,False
txn_0000475,card_00264,2026-01-16T05:44:11Z,14.74,entertainment,SG,True,False
txn_0000476,card_00176,2026-01-08T03:34:42Z,17.68,pharmacy,GB,False,False
txn_0000477,card_00327,2026-01-14T20:24:02Z,21.58,grocery,AE,True,False
txn_0000478,card_00011,2026-01-06T04:56:28Z,94.12,atm_withdrawal,SG,False,False
txn_0000479,card_00532,2026-01-17T07:03:03Z,67.12,restaurant,IN,True,False
txn_0000480,card_00102,2026-01-25T05:45:31Z,319.61,entertainment,DE,True,False
txn_0000481,card_00573,2026-01-20T19:28:39Z,11.51,fuel,AE,True,False
txn_0000482,card_00482,2026-01-24T10:43:33Z,601.8,electronics,GB,False,False
txn_0000483,card_00462,2026-01-28T00:47:47Z,164.45,restaurant,SG,False,False
txn_0000484,card_00131,2026-01-29T14:48:27Z,38.69,atm_withdrawal,DE,True,False
txn_0000485,card_00178,2026-01-28T05:28:13Z,253.55,online_retail,DE,True,False
txn_0000486,card_00611,2026-01-20T00:38:29Z,58.57,grocery,US,False,False
txn_0000487,card_00672,2026-01-03T13:11:29Z,67.03,utilities,AE,True,False
txn_0000488,card_00233,2026-01-06T14:54:25Z,395.75,fuel,GB,True,False
txn_0000489,card_00559,2026-01-24T10:56:14Z,285.28,grocery,IN,True,False
txn_0000490,card_00284,2026-01-07T13:07:00Z,50.21,atm_withdrawal,SG,False,False
txn_0000491,card_00795,2026-01-01T03:31:18Z,28.34,online_retail,US,False,False
txn_0000492,card_00101,2026-01-06T23:44:53Z,44.95,pharmacy,SG,False,False
txn_0000493,card_00630,2026-01-22T11:18:05Z,26.14,online_retail,US,False,False
txn_0000494,card_00446,2026-01-19T06:37:44Z,34.7,electronics,AE,True,False
txn_0000495,card_00743,2026-01-17T23:49:48Z,26.82,electronics,DE,False,False
txn_0000496,card_00076,2026-01-15T10:03:04Z,25.23,electronics,DE,True,False
txn_0000497,card_00686,2026-01-11T18:33:33Z,39.96,travel,AE,True,False
txn_0000498,card_00845,2026-01-15T10:29:35Z,17.12,online_retail,SG,False,False
txn_0000499,card_00158,2026-01-26T04:37:24Z,44.88,restaurant,AE,True,False
